"COU","Ultimate Parent Jurisdiction","JUR","Partner Jurisdiction","PAN","Grouping","CBC","Variable","YEA","Year","Value","Flag Codes","Flags"
"CHN","China (People's Republic of)","FRA","France","PANELAI","Sub-Groups with positive profits","ACT_MAN","Manufacturing or Production","2016","2016",0,,
"ITA","Italy","KAZ","Kazakhstan","PANELAI","Sub-Groups with positive profits","ENTITIES_COUNT","Number of Entities","2016","2016",16,,
"IDN","Indonesia","STA","Stateless","PANELAI","Sub-Groups with positive profits","ACT_IGF","Internal Group Finance","2016","2016",0,,
"LUX","Luxembourg","VEN","Venezuela","PANELAI","Sub-Groups with positive profits","PROFIT","Profit (Loss) before Income Tax","2016","2016",69768,,
"CHN","China (People's Republic of)","IND","India","PANELAI","Sub-Groups with positive profits","ACT_SER","Provision of Services to Unrelated Parties","2016","2016",12,,
"AUS","Australia","PHL","Philippines","PANELAI","Sub-Groups with positive profits","ACT_HOLDING","Holding Shares or other Equity Instruments","2016","2016",2,,
"AUS","Australia","IND","India","PANELAI","Sub-Groups with positive profits","ACT_ADMIN","Administrative, Management or Support Services","2016","2016",8,,
"ZAF","South Africa","CZE","Czech Republic","PANELAI","Sub-Groups with positive profits","STATED_CAPITAL","Stated Capital","2016","2016",145229091.733,,
"MEX","Mexico","DEU","Germany","PANELAI","Sub-Groups with positive profits","ACT_MAN","Manufacturing or Production","2016","2016",58,,
"DNK","Denmark","QAT","Qatar","PANELAI","Sub-Groups with positive profits","ACT_ADMIN","Administrative, Management or Support Services","2016","2016",1,,
"IDN","Indonesia","MMR","Myanmar","PANELAI","Sub-Groups with positive profits","ASSETS","Tangible Assets other than Cash and Cash Equivalents","2016","2016",36475974.089,,
"ZAF","South Africa","JOR","Jordan","PANELAI","Sub-Groups with positive profits","EARNINGS","Accumulated Earnings","2016","2016",1220688.4,,
"USA","United States","FIN","Finland","PANELAI","Sub-Groups with positive profits","TAX_ACCRUED","Income Tax Accrued - Current Year","2016","2016",108754255,,
"DNK","Denmark","GHA","Ghana","PANELAI","Sub-Groups with positive profits","ACT_IP","Holding or Managing Intellectual Property","2016","2016",0,,
"DNK","Denmark","SVK","Slovak Republic","PANELAI","Sub-Groups with positive profits","UPR","Unrelated Party Revenues","2016","2016",148929408.776,,
"IND","India","IND","India","PANELAI","Sub-Groups with positive profits","ACT_SALES","Sales, Marketing or Distribution","2016","2016",317,,
"DNK","Denmark","UKR","Ukraine","PANELAI","Sub-Groups with positive profits","RPR","Related Party Revenues","2016","2016",2486895.072,,
"BMU","Bermuda","NLD","Netherlands","PANELAI","Sub-Groups with positive profits","ENTITIES_COUNT","Number of Entities","2016","2016",39,,
"IND","India","ARG","Argentina","PANELAI","Sub-Groups with positive profits","UPR","Unrelated Party Revenues","2016","2016",121941610.749,,
"ITA","Italy","NOR","Norway","PANELAI","Sub-Groups with positive profits","EMPLOYEES","Number of Employees","2016","2016",973,,
"BMU","Bermuda","GBR","United Kingdom","PANELAI","Sub-Groups with positive profits","CBCR_COUNT","Number of CbCRs","2016","2016",19,,
"DNK","Denmark","GRL","Greenland","PANELAI","Sub-Groups with positive profits","ACT_INS","Insurance","2016","2016",1,,
"MEX","Mexico","USA","United States","PANELAI","Sub-Groups with positive profits","ACT_SALES","Sales, Marketing or Distribution","2016","2016",66,,
"LUX","Luxembourg","KOR","Korea","PANELAI","Sub-Groups with positive profits","ACT_ADMIN","Administrative, Management or Support Services","2016","2016",0,,
"IDN","Indonesia","SGP","Singapore","PANELAI","Sub-Groups with positive profits","UPR","Unrelated Party Revenues","2016","2016",227965427.522,,
"AUT","Austria","AUT","Austria","PANELAI","Sub-Groups with positive profits","ACT_RD","Research and Development","2016","2016",91,,
"LUX","Luxembourg","CYP","Cyprus","PANELAI","Sub-Groups with positive profits","TAX_PAID","Income Tax Paid (on Cash Basis)","2016","2016",28980159,,
"IND","India","BRA","Brazil","PANELAI","Sub-Groups with positive profits","ACT_IP","Holding or Managing Intellectual Property","2016","2016",3,,
"CHN","China (People's Republic of)","NGA","Nigeria","PANELAI","Sub-Groups with positive profits","ACT_ADMIN","Administrative, Management or Support Services","2016","2016",1,,
"CHN","China (People's Republic of)","THA","Thailand","PANELAI","Sub-Groups with positive profits","TAX_ACCRUED","Income Tax Accrued - Current Year","2016","2016",42828527.753,,
"CHN","China (People's Republic of)","CHN","China (People's Republic of)","PANELAI","Sub-Groups with positive profits","ACT_DOR","Dormant","2016","2016",359,,
"IDN","Indonesia","STA","Stateless","PANELAI","Sub-Groups with positive profits","TAX_PAID","Income Tax Paid (on Cash Basis)","2016","2016",1134649.35,,
"SGP","Singapore","HKG","Hong Kong, China","PANELAI","Sub-Groups with positive profits","ENTITIES_COUNT","Number of Entities","2016","2016",253,,
"AUS","Australia","FJI","Fiji","PANELAI","Sub-Groups with positive profits","RPR","Related Party Revenues","2016","2016",5147268.65,,
"LUX","Luxembourg","NOR","Norway","PANELAI","Sub-Groups with positive profits","STATED_CAPITAL","Stated Capital","2016","2016",11302259.817,,
"SWE","Sweden","ASIAT","Asia","PANELAI","Sub-Groups with positive profits","ACT_FIN","Regulated Financial Services","2016","2016",10,,
"LUX","Luxembourg","AUS","Australia","PANELAI","Sub-Groups with positive profits","TAX_PAID","Income Tax Paid (on Cash Basis)","2016","2016",26425301.554,,
"USA","United States","BOL","Bolivia","PANELAI","Sub-Groups with positive profits","PROFIT","Profit (Loss) before Income Tax","2016","2016",41956600,,
"CHL","Chile","BRA","Brazil","PANELAI","Sub-Groups with positive profits","ACT_SER","Provision of Services to Unrelated Parties","2016","2016",7,,
"CHN","China (People's Republic of)","ZMB","Zambia","PANELAI","Sub-Groups with positive profits","ACT_MAN","Manufacturing or Production","2016","2016",10,,
"ZAF","South Africa","MUS","Mauritius","PANELAI","Sub-Groups with positive profits","ACT_HOLDING","Holding Shares or other Equity Instruments","2016","2016",29,,
"LUX","Luxembourg","SGP","Singapore","PANELAI","Sub-Groups with positive profits","CBCR_COUNT","Number of CbCRs","2016","2016",27,,
"USA","United States","QAT","Qatar","PANELAI","Sub-Groups with positive profits","SUBGROUPS_COUNT","Number of CbCR Sub Groups","2016","2016",49,,
"ZAF","South Africa","GAB","Gabon","PANELAI","Sub-Groups with positive profits","TOT_REV","Total Revenues","2016","2016",55683656.133,,
"NOR","Norway","NOR","Norway","PANELAI","Sub-Groups with positive profits","ACT_MAN","Manufacturing or Production","2016","2016",436,,
"IND","India","AZE","Azerbaijan","PANELAI","Sub-Groups with positive profits","ACT_FIN","Regulated Financial Services","2016","2016",0,,
"DNK","Denmark","FIN","Finland","PANELAI","Sub-Groups with positive profits","ACT_MAN","Manufacturing or Production","2016","2016",8,,
"CHN","China (People's Republic of)","SGP","Singapore","PANELAI","Sub-Groups with positive profits","PROFIT","Profit (Loss) before Income Tax","2016","2016",1191790394.27,,
"CAN","Canada","AUS","Australia","PANELAI","Sub-Groups with positive profits","CBCR_COUNT","Number of CbCRs","2016","2016",40,,
"AUS","Australia","DNK","Denmark","PANELAI","Sub-Groups with positive profits","ACT_SER","Provision of Services to Unrelated Parties","2016","2016",5,,
"DNK","Denmark","CZE","Czech Republic","PANELAI","Sub-Groups with positive profits","TAX_PAID","Income Tax Paid (on Cash Basis)","2016","2016",3847209.583,,
"CHL","Chile","USA","United States","PANELAI","Sub-Groups with positive profits","SUBGROUPS_COUNT","Number of CbCR Sub Groups","2016","2016",11,,
"MEX","Mexico","ROU","Romania","PANELAI","Sub-Groups with positive profits","ACT_ADMIN","Administrative, Management or Support Services","2016","2016",0,,
"CHL","Chile","USA","United States","PANELAI","Sub-Groups with positive profits","ACT_IP","Holding or Managing Intellectual Property","2016","2016",1,,
"IND","India","NPL","Nepal","PANELAI","Sub-Groups with positive profits","ACT_ADMIN","Administrative, Management or Support Services","2016","2016",0,,
"AUS","Australia","CZE","Czech Republic","PANELAI","Sub-Groups with positive profits","ASSETS","Tangible Assets other than Cash and Cash Equivalents","2016","2016",29389276.58,,
"USA","United States","VEN","Venezuela","PANELAI","Sub-Groups with positive profits","ASSETS","Tangible Assets other than Cash and Cash Equivalents","2016","2016",222630207,,
"IND","India","BEL","Belgium","PANELAI","Sub-Groups with positive profits","UPR","Unrelated Party Revenues","2016","2016",1778595526.502,,
"ITA","Italy","BRA","Brazil","PANELAI","Sub-Groups with positive profits","ACT_MAN","Manufacturing or Production","2016","2016",70,,
"MEX","Mexico","NLD","Netherlands","PANELAI","Sub-Groups with positive profits","TAX_PAID","Income Tax Paid (on Cash Basis)","2016","2016",10323110.256,,
"IDN","Indonesia","CYM","Cayman Islands","PANELAI","Sub-Groups with positive profits","ACT_RD","Research and Development","2016","2016",0,,
"IND","India","ZAF","South Africa","PANELAI","Sub-Groups with positive profits","RPR","Related Party Revenues","2016","2016",225508320.178,,
"DNK","Denmark","JOR","Jordan","PANELAI","Sub-Groups with positive profits","TAX_ACCRUED","Income Tax Accrued - Current Year","2016","2016",-1530128.122,,
"FRA","France","OAS","Other Asia","PANELAI","Sub-Groups with positive profits","ASSETS","Tangible Assets other than Cash and Cash Equivalents","2016","2016",23151426866.423,,
"AUS","Australia","STA","Stateless","PANELAI","Sub-Groups with positive profits","ENTITIES_COUNT","Number of Entities","2016","2016",26,,
"DNK","Denmark","NOR","Norway","PANELAI","Sub-Groups with positive profits","ACT_DOR","Dormant","2016","2016",10,,
"BMU","Bermuda","IND","India","PANELAI","Sub-Groups with positive profits","TAX_ACCRUED","Income Tax Accrued - Current Year","2016","2016",34737424,,
"LUX","Luxembourg","PHL","Philippines","PANELAI","Sub-Groups with positive profits","ACT_PUR","Purchasing or Procurement","2016","2016",1,,
"IND","India","OMN","Oman","PANELAI","Sub-Groups with positive profits","ACT_MAN","Manufacturing or Production","2016","2016",5,,
"IND","India","PAK","Pakistan","PANELAI","Sub-Groups with positive profits","EMPLOYEES","Number of Employees","2016","2016",1501,,
"DNK","Denmark","HRV","Croatia","PANELAI","Sub-Groups with positive profits","ACT_IP","Holding or Managing Intellectual Property","2016","2016",0,,
"FRA","France","ZAF","South Africa","PANELAI","Sub-Groups with positive profits","UPR","Unrelated Party Revenues","2016","2016",5297477941.897,,
"IND","India","CMR","Cameroon","PANELAI","Sub-Groups with positive profits","UPR","Unrelated Party Revenues","2016","2016",16556070.481,,
"LUX","Luxembourg","ZAF","South Africa","PANELAI","Sub-Groups with positive profits","ACT_IGF","Internal Group Finance","2016","2016",3,,
"DNK","Denmark","FRA","France","PANELAI","Sub-Groups with positive profits","EMPLOYEES","Number of Employees","2016","2016",32074,,
"BMU","Bermuda","ITA","Italy","PANELAI","Sub-Groups with positive profits","ACT_DOR","Dormant","2016","2016",2,,
"JPN","Japan","USA","United States","PANELAI","Sub-Groups with positive profits","ACT_HOLDING","Holding Shares or other Equity Instruments","2016","2016",1130,,
"FRA","France","STA","Stateless","PANELAI","Sub-Groups with positive profits","CBCR_COUNT","Number of CbCRs","2016","2016",1,,
